LaptopID,Brand,RamSize,StorageType,StorageCapacity
v1|156641486459|0,Dell,8GB,Unknown,Unknown
v1|156641488392|0,Dell,Unknown,Unknown,Unknown
v1|167258304704|0,Dell,Unknown,Unknown,Unknown
v1|276197841893|0,Dell,4GB,Unknown,Unknown
v1|284386245465|0,Dell,Unknown,Unknown,Unknown
v1|156641480799|0,Dell,12GB,Unknown,Unknown
v1|286127400593|0,Dell,Unknown,Unknown,Unknown
v1|156641481034|0,Dell,Unknown,Unknown,Unknown
v1|156641480414|0,Dell,Unknown,Unknown,Unknown
v1|146060472167|0,Dell,Unknown,Unknown,Unknown
v1|305694078282|0,Dell,Unknown,Unknown,Unknown
v1|167258304179|0,Dell,12GB,Unknown,Unknown
v1|144387800114|0,Dell,Unknown,Unknown,Unknown
v1|176939709779|0,Dell,Unknown,Unknown,Unknown
v1|176570445290|0,Dell,Unknown,Unknown,Unknown
v1|404311894443|0,Dell,Unknown,Unknown,Unknown
v1|356103296788|0,Dell,Unknown,Unknown,Unknown
v1|156641483865|0,Dell,8GB,Unknown,Unknown
v1|276706660675|0,Dell,8GB,Unknown,Unknown
v1|404560183836|0,Dell,Unknown,HDD,Unknown
v1|375586581773|0,Dell,Unknown,Unknown,Unknown
v1|166503787021|0,Dell,Unknown,Unknown,Unknown
v1|126110180107|0,Dell,Unknown,Unknown,Unknown
v1|194054049111|0,Dell,Unknown,Unknown,Unknown
v1|156641483791|0,Dell,Unknown,Unknown,Unknown
v1|205228567333|0,Dell,Unknown,Unknown,Unknown
v1|156641480928|0,Dell,40GB,Unknown,Unknown
v1|164669342133|0,Dell,Unknown,Unknown,Unknown
v1|395083672023|0,Dell,Unknown,Unknown,Unknown
v1|167258304122|0,Dell,Unknown,Unknown,Unknown
v1|315796400598|0,Dell,Unknown,Unknown,Unknown
v1|204769055084|0,Dell,8GB,Unknown,Unknown
v1|156641480405|0,Dell,8GB,Unknown,Unknown
v1|295367067049|0,Dell,Unknown,Unknown,Unknown
v1|156641480797|0,Dell,Unknown,Unknown,Unknown
v1|167258304743|0,Dell,16GB,Unknown,Unknown
v1|285662852156|0,Dell,8GB,Unknown,Unknown
v1|285828673566|0,Dell,4GB,Unknown,Unknown
v1|156624289219|0,Dell,Unknown,Unknown,Unknown
v1|296888931407|0,Dell,Unknown,Unknown,Unknown
v1|395315319908|0,Dell,Unknown,HDD,Unknown
v1|388005120769|0,Dell,Unknown,SSD,Unknown
v1|167258304194|0,Dell,64GB,Unknown,Unknown
v1|156641485058|0,Dell,Unknown,Unknown,Unknown
v1|166503820927|0,Dell,Unknown,Unknown,Unknown
v1|196332782971|0,Dell,Unknown,Unknown,Unknown
v1|167258300447|0,Dell,Unknown,Unknown,Unknown
v1|167258304172|0,Dell,16GB,Unknown,Unknown
v1|156641488306|0,Dell,64GB,Unknown,Unknown
v1|264775886861|0,Dell,Unknown,Unknown,Unknown
v1|126256931680|0,Dell,Unknown,Unknown,Unknown
v1|405330042972|0,Dell,Unknown,Unknown,Unknown
v1|156641488319|0,Dell,Unknown,Unknown,Unknown
v1|156641481136|0,Dell,Unknown,Unknown,Unknown
v1|167258304177|0,Dell,Unknown,Unknown,Unknown
v1|156641480796|0,Dell,32GB,Unknown,Unknown
v1|167258304574|0,Dell,8GB,Unknown,Unknown
v1|296716571324|0,Dell,Unknown,Unknown,Unknown
v1|167258304187|0,Dell,8GB,Unknown,Unknown
v1|156641505002|0,Dell,4GB,Unknown,Unknown
v1|285828699226|0,Dell,4GB,Unknown,Unknown
v1|156641481151|0,Dell,Unknown,Unknown,Unknown
v1|167258300039|0,Dell,8GB,Unknown,Unknown
v1|156641481020|0,Dell,16GB,Unknown,Unknown
v1|315567745984|0,Dell,Unknown,Unknown,Unknown
v1|285940339748|0,Dell,Unknown,Unknown,Unknown
v1|256821591473|0,Dell,4GB,Unknown,Unknown
v1|156641483725|0,Dell,Unknown,Unknown,Unknown
v1|256096179856|0,Dell,Unknown,Unknown,Unknown
v1|304498714646|0,Dell,Unknown,Unknown,Unknown
v1|186469307258|0,Dell,Unknown,SSD,Unknown
v1|115658683036|0,Dell,Unknown,Unknown,Unknown
v1|167258304199|0,Dell,8GB,Unknown,Unknown
v1|167258304180|0,Dell,Unknown,Unknown,Unknown
v1|394802745795|0,Dell,Unknown,Unknown,Unknown
v1|156641481026|0,Dell,Unknown,Unknown,Unknown
v1|326293456373|0,Dell,32GB,Unknown,Unknown
v1|356531056857|0,Dell,Unknown,Unknown,Unknown
v1|335459668944|0,Dell,2GB,Unknown,Unknown
v1|373773697785|0,Dell,Unknown,Unknown,Unknown
v1|126287399073|0,Dell,Unknown,Unknown,Unknown
v1|167258300680|0,Dell,Unknown,Unknown,Unknown
v1|285665338134|0,Dell,Unknown,Unknown,Unknown
v1|145644030366|0,Dell,Unknown,Unknown,Unknown
v1|156641480805|0,Dell,Unknown,Unknown,Unknown
v1|404326469239|0,Dell,Unknown,Unknown,Unknown
v1|226473805611|0,Dell,Unknown,Unknown,Unknown
v1|176800695190|0,Dell,Unknown,Unknown,Unknown
v1|365121006462|0,Dell,Unknown,Unknown,Unknown
v1|255265530911|0,Dell,Unknown,Unknown,Unknown
v1|234872929660|0,Dell,Unknown,Unknown,Unknown
v1|166922247704|0,Dell,Unknown,Unknown,Unknown
v1|176464505857|0,Dell,Unknown,Unknown,Unknown
v1|405312070610|0,Dell,Unknown,Unknown,Unknown
v1|171757942957|0,Dell,Unknown,Unknown,Unknown
v1|285560586250|0,Dell,Unknown,Unknown,Unknown
v1|167258304739|0,Dell,Unknown,Unknown,Unknown
v1|156641484526|0,Dell,64GB,Unknown,Unknown
v1|156641483796|0,Dell,4GB,Unknown,Unknown
v1|374932187865|0,Dell,Unknown,Unknown,Unknown
v1|167258300223|0,Dell,Unknown,Unknown,Unknown
v1|167258300537|0,Dell,48GB,Unknown,Unknown
v1|156641488431|0,Dell,Unknown,Unknown,Unknown
v1|167258345682|0,Dell,Unknown,Unknown,Unknown
v1|326442592011|0,Dell,Unknown,Unknown,Unknown
v1|183137181425|0,Dell,Unknown,Unknown,Unknown
v1|156641483860|0,Dell,Unknown,Unknown,Unknown
v1|156641508930|0,Dell,16GB,Unknown,Unknown
v1|167258306872|0,Dell,Unknown,Unknown,Unknown
v1|156641484440|0,Dell,8GB,Unknown,Unknown
v1|175357440683|0,DynaBook,16GB,SSD,128GB
v1|185506918924|0,DynaBook,4GB,SSD,128GB
v1|176950084374|0,DynaBook,Unknown,SSD,16GB
v1|316266503380|0,DynaBook,16GB,Unknown,256GB
v1|176950084342|0,DynaBook,8GB,SSD,256GB
v1|135604247782|0,DynaBook,4GB,Unknown,500GB
v1|135601237728|0,DynaBook,8GB,Unknown,500GB
v1|135479623520|0,DynaBook,8GB,Unknown,500GB
v1|135601209054|0,DynaBook,4GB,Unknown,500GB
v1|127032325116|0,DynaBook,32GB,Unknown,512GB
v1|176963649112|0,DynaBook,Unknown,SSD,8GB
v1|236034487680|0,DynaBook,8GB,Unknown,Unknown
v1|276399189851|0,Fujitsu,8GB,SSD,128GB
v1|276556152351|0,Fujitsu,4GB,SSD,128GB
v1|276486546496|0,Fujitsu,4GB,Unknown,128GB
v1|276384274852|0,Fujitsu,4GB,Unknown,128GB
v1|276574794919|0,Fujitsu,4GB,Unknown,128GB
v1|356737193409|0,Fujitsu,4GB,HDD,128GB
v1|176950084310|0,Fujitsu,8GB,HDD,1TB
v1|355923768798|0,Fujitsu,4GB,HDD,1TB
v1|285431361149|0,Fujitsu,8GB,SSD,256GB
v1|135419082447|0,Fujitsu,8GB,SSD,256GB
v1|205395766339|0,Fujitsu,8GB,Unknown,256GB
v1|176950084368|0,Fujitsu,16GB,SSD,256GB
v1|176950091760|0,Fujitsu,8GB,SSD,256GB
v1|135442300643|0,Fujitsu,64GB,Unknown,2TB
v1|276465647713|0,Fujitsu,4GB,Unknown,500GB
v1|176950091792|0,Fujitsu,4GB,HDD,500GB
v1|135442508828|0,Fujitsu,16GB,Unknown,512GB
v1|135604229674|0,Fujitsu,Unknown,SSD,8GB
v1|266875652299|0,Fujitsu,Unknown,SSD,Unknown
v1|235826245990|0,Fujitsu,Unknown,Unknown,Unknown
v1|236030073037|0,Fujitsu,Unknown,Unknown,Unknown
v1|315922472496|0,Fujitsu,4GB,Unknown,Unknown
v1|226487496289|0,Fujitsu,4GB,Unknown,Unknown
v1|276029495456|0,Fujitsu,Unknown,Unknown,Unknown
v1|316489100065|0,Fujitsu,Unknown,Unknown,Unknown
v1|356126375906|0,Fujitsu,Unknown,Unknown,Unknown
v1|405680857503|0,GPD,8GB,SSD,128GB
v1|286460120891|0,GPD,32GB,SSD,1TB
v1|187112871174|0,GPD,64GB,SSD,2TB
v1|205208408787|505956252603,GPD,64GB,SSD,2TB
v1|167190581437|0,Gateway,4GB,Unknown,128GB
v1|146158556633|0,Gateway,16GB,SSD,1TB
v1|116384908229|0,Gateway,16GB,Unknown,1TB
v1|297099615242|0,Gateway,8GB,Unknown,256GB
v1|326451770507|0,Gateway,4GB,Unknown,Unknown
v1|236013729796|0,Gateway,Unknown,Unknown,Unknown
v1|267147165327|0,Gateway,Unknown,Unknown,Unknown
v1|204440280490|0,Gateway,Unknown,Unknown,Unknown
v1|296074112495|0,Gateway,Unknown,Unknown,Unknown
v1|304612812654|0,Gateway,Unknown,Unknown,Unknown
v1|226466866372|0,Gateway,Unknown,Unknown,Unknown
v1|387855482082|0,Gateway,Unknown,Unknown,Unknown
v1|116397007546|0,Gateway,Unknown,Unknown,Unknown
v1|156675865413|0,Gateway,Unknown,Unknown,Unknown
v1|256601372261|0,Gateway,Unknown,Unknown,Unknown
v1|364805767323|0,Gateway,Unknown,Unknown,Unknown
v1|145717867277|0,Gateway,Unknown,Unknown,Unknown
v1|145924838720|0,Gateway,2GB,Unknown,Unknown
v1|134939690542|0,Gateway,1GB,Unknown,Unknown
v1|167329763075|0,Gateway,Unknown,Unknown,Unknown
v1|126834350335|0,Getac,8GB,SSD,128GB
v1|126935975679|0,Getac,4GB,SSD,16GB
v1|187052041435|0,Getac,4GB,SSD,16GB
v1|176596286869|0,Getac,16GB,SSD,256GB
v1|286409609132|0,Getac,16GB,SSD,256GB
v1|335710165673|0,Getac,16GB,SSD,256GB
v1|297178533538|0,Getac,16GB,SSD,256GB
v1|133885751836|0,Getac,4GB,SSD,8GB
v1|226681611178|0,Getac,Unknown,SSD,Unknown
v1|404181442033|0,Getac,Unknown,Unknown,Unknown
v1|144996084582|0,Getac,Unknown,Unknown,Unknown
v1|176812904702|0,Google,8GB,SSD,64GB
v1|186880585187|0,Google,4GB,SSD,8GB
v1|127031554194|0,Google,16GB,Unknown,Unknown
v1|205395676777|0,Google,16GB,Unknown,Unknown
v1|127031499160|0,Google,16GB,Unknown,Unknown
v1|127031517715|0,Google,16GB,Unknown,Unknown
v1|156641507014|0,HP,32GB,SSD,1000GB
v1|156641502172|0,HP,64GB,SSD,1000GB
v1|167258329887|0,HP,24GB,SSD,1000GB
v1|156641492056|0,HP,8GB,HDD,1000GB
v1|156641504455|0,HP,24GB,SSD,1000GB
v1|167258325943|0,HP,16GB,SSD,1000GB
v1|167258334890|0,HP,24GB,SSD,1000GB
v1|156641507525|0,HP,32GB,SSD,1000GB
v1|156641508772|0,HP,32GB,SSD,1000GB
v1|167258334880|0,HP,36GB,SSD,1000GB
v1|156641506983|0,HP,16GB,SSD,1000GB
v1|167258326082|0,HP,32GB,SSD,1000GB
v1|156641503035|0,HP,32GB,SSD,1000GB
v1|167258337192|0,HP,64GB,SSD,1000GB
v1|156641504438|0,HP,24GB,SSD,1000GB
v1|167258345513|0,HP,24GB,SSD,1000GB
v1|167258336967|0,HP,24GB,SSD,1000GB
v1|167258330073|0,HP,32GB,SSD,1000GB
v1|156641506953|0,HP,32GB,HDD,1000GB
v1|156641504453|0,HP,16GB,SSD,1000GB
v1|167258326190|0,HP,20GB,SSD,1000GB
v1|156641507600|0,HP,64GB,SSD,1000GB
v1|156641505180|0,HP,16GB,SSD,1000GB
v1|156641503052|0,HP,24GB,SSD,1000GB
v1|156641505155|0,HP,32GB,SSD,1000GB
v1|167258345527|0,HP,32GB,SSD,1000GB
v1|156641503036|0,HP,32GB,SSD,1000GB
v1|156641503053|0,HP,24GB,SSD,1000GB
v1|156641502932|0,HP,36GB,SSD,1000GB
v1|156641508759|0,HP,48GB,SSD,1000GB
v1|156641503054|0,HP,24GB,SSD,1000GB
v1|167258326128|0,HP,20GB,SSD,1000GB
v1|156641507766|0,HP,64GB,SSD,1000GB
v1|156641503045|0,HP,24GB,SSD,1000GB
v1|156641503050|0,HP,20GB,SSD,1000GB
v1|156641504563|0,HP,32GB,SSD,1000GB
v1|156641506966|0,HP,64GB,SSD,1000GB
v1|156641505187|0,HP,32GB,SSD,1000GB
v1|167258337615|0,HP,32GB,SSD,1000GB
v1|156641503047|0,HP,24GB,SSD,1000GB
v1|156641507719|0,HP,32GB,SSD,1000GB
v1|167258330095|0,HP,32GB,SSD,1000GB
v1|156641507647|0,HP,40GB,SSD,1000GB
v1|156641504449|0,HP,64GB,SSD,1000GB
v1|156641507767|0,HP,32GB,SSD,1000GB
v1|156641507548|0,HP,24GB,SSD,1000GB
v1|167258330091|0,HP,32GB,SSD,1000GB
v1|156641505184|0,HP,40GB,SSD,1000GB
v1|156641507691|0,HP,32GB,SSD,1000GB
v1|156641505168|0,HP,32GB,SSD,1000GB
v1|167258337646|0,HP,32GB,SSD,1000GB
v1|156641507727|0,HP,20GB,SSD,1000GB
v1|167258336484|0,HP,24GB,SSD,1000GB
v1|167258329902|0,HP,64GB,SSD,1000GB
v1|156641504573|0,HP,64GB,SSD,1000GB
v1|167258324986|0,HP,20GB,SSD,1000GB
v1|167258329886|0,HP,32GB,SSD,1000GB
v1|167258337635|0,HP,64GB,SSD,1000GB
v1|156641505179|0,HP,40GB,SSD,1000GB
v1|167258337123|0,HP,24GB,SSD,1000GB
v1|156641502925|0,HP,20GB,SSD,1000GB
v1|156641507013|0,HP,64GB,SSD,1000GB
v1|167258337085|0,HP,4GB,SSD,1000GB
v1|167258337545|0,HP,20GB,SSD,1000GB
v1|156641508750|0,HP,16GB,SSD,1000GB
v1|156641502949|0,HP,32GB,SSD,1000GB
v1|146125093567|0,HP,2GB,SSD,100GB
v1|116286039972|0,HP,2GB,Unknown,100GB
v1|297176286604|0,HP,8GB,SSD,120GB
v1|146348420570|0,HP,6GB,SSD,120GB
v1|196909084493|0,HP,4GB,SSD,120GB
v1|286262086731|0,HP,4GB,HDD,120GB
v1|155227454727|0,HP,8GB,SSD,120GB
v1|175243679661|0,HP,8GB,Unknown,120GB
v1|326060766188|0,HP,8GB,SSD,120GB
v1|326060766180|0,HP,8GB,SSD,120GB
v1|255511289192|0,HP,8GB,Unknown,125GB
v1|254582474636|0,HP,8GB,SSD,128GB
v1|316500997975|0,HP,8GB,SSD,128GB
v1|266824897502|0,HP,8GB,SSD,128GB
v1|335837315362|0,HP,8GB,SSD,128GB
v1|253961941296|0,HP,4GB,SSD,128GB
v1|296653561172|0,HP,8GB,SSD,128GB
v1|226611714190|0,HP,4GB,SSD,128GB
v1|167427075956|0,HP,4GB,SSD,128GB
v1|296796964553|0,HP,4GB,Unknown,128GB
v1|296796970178|0,HP,4GB,Unknown,128GB
v1|376108070495|0,HP,8GB,SSD,128GB
v1|335580953009|0,HP,16GB,Unknown,128GB
v1|365320758350|635093971011,HP,16GB,Unknown,128GB
v1|175948500971|0,HP,16GB,Unknown,128GB
v1|167427232470|0,HP,4GB,Unknown,128GB
v1|167408681423|0,HP,8GB,SSD,128GB
v1|205396152250|0,HP,16GB,SSD,128GB
v1|146031508106|0,HP,4GB,SSD,128GB
v1|256715795466|0,HP,8GB,HDD,128GB
v1|134718680023|0,HP,4GB,SSD,128GB
v1|156548171337|457747039987,HP,16GB,Unknown,128GB
v1|176621506939|0,HP,16GB,Unknown,128GB
v1|276977657577|0,HP,4GB,SSD,128GB
v1|396290477880|0,HP,8GB,SSD,128GB
v1|126227400351|0,HP,4GB,SSD,128GB
v1|186250870848|0,HP,8GB,Unknown,128GB
v1|176662043621|0,HP,8GB,Unknown,128GB
v1|326291139833|0,HP,4GB,SSD,128GB
v1|167427059994|0,HP,4GB,Unknown,128GB
v1|166928870647|0,HP,4GB,Unknown,128GB
v1|196225835065|0,HP,8GB,SSD,128GB
v1|236036883700|0,HP,4GB,SSD,128GB
v1|126976175720|0,HP,4GB,Unknown,128GB
v1|326483737694|0,HP,4GB,SSD,128GB
v1|187112452708|0,HP,4GB,Unknown,128GB
v1|116292695662|0,HP,4GB,SSD,128GB
v1|176176982441|0,HP,4GB,Unknown,128GB
v1|116547206481|0,HP,8GB,SSD,128GB
v1|176944444990|0,HP,4GB,SSD,128GB
v1|387965824245|0,HP,16GB,Unknown,128GB
v1|166612198357|0,HP,4GB,SSD,128GB
v1|388197304890|0,HP,4GB,Unknown,128GB
v1|304676320132|0,HP,4GB,SSD,128GB
v1|205367516830|0,HP,8GB,SSD,128GB
v1|167258329884|0,HP,8GB,SSD,128GB
v1|186147490504|0,HP,4GB,Unknown,128GB
v1|375752546711|0,HP,4GB,Unknown,128GB
v1|186147431752|0,HP,4GB,Unknown,128GB
v1|134658307927|0,HP,8GB,SSD,128GB
v1|134658153427|0,HP,4GB,SSD,128GB
v1|126505642534|0,HP,8GB,Unknown,128GB
v1|166928870783|0,HP,8GB,Unknown,128GB
v1|126223255296|0,HP,4GB,SSD,128GB
v1|126980537627|0,HP,4GB,SSD,128GB
v1|326442601247|0,HP,8GB,SSD,128GB
v1|186510354970|0,HP,12GB,SSD,128GB
v1|156003853838|0,HP,4GB,Unknown,128GB
v1|134939559944|0,HP,8GB,SSD,128GB
v1|275541536553|0,HP,Unknown,SSD,128GB
v1|156641504550|0,HP,32GB,SSD,128GB
v1|185425120896|0,HP,8GB,Unknown,128GB
v1|185453445382|0,HP,8GB,Unknown,128GB
v1|376097910205|0,HP,4GB,SSD,128GB
v1|145616271878|0,HP,8GB,SSD,128GB
v1|167258345517|0,HP,4GB,SSD,128GB
v1|255265189765|0,HP,4GB,SSD,128GB
v1|134656612947|0,HP,4GB,Unknown,128GB
v1|156641508757|0,HP,8GB,SSD,128GB
v1|145701491857|0,HP,6GB,Unknown,128GB
v1|284828407018|0,HP,8GB,SSD,128GB
v1|374429307981|0,HP,4GB,SSD,128GB
v1|125203796177|0,HP,8GB,Unknown,128GB
v1|405052119493|0,HP,4GB,Unknown,128GB
v1|156641507638|0,HP,4GB,SSD,128GB
v1|234691814280|0,HP,8GB,SSD,128GB
v1|356498173434|0,HP,8GB,SSD,128GB
v1|156641508749|0,HP,4GB,SSD,128GB
v1|387821568221|0,HP,4GB,SSD,128GB
v1|226547636472|0,HP,4GB,SSD,128GB
v1|156641507555|0,HP,4GB,SSD,128GB
v1|156469175325|0,HP,4GB,SSD,128GB
v1|133703362723|0,HP,4GB,SSD,128GB
v1|166691856863|0,HP,4GB,SSD,128GB
v1|196369100821|0,HP,8GB,SSD,128GB
v1|156641505103|0,HP,8GB,SSD,128GB
v1|226490784751|0,HP,8GB,SSD,128GB
v1|156641506958|0,HP,4GB,SSD,128GB
v1|156641504567|0,HP,16GB,SSD,128GB
v1|156641503057|0,HP,4GB,SSD,128GB
v1|167258329888|0,HP,8GB,SSD,128GB
v1|306100214976|0,HP,4GB,Unknown,128GB
v1|125204170728|0,HP,8GB,Unknown,128GB
v1|156641489324|0,HP,8GB,SSD,128GB
v1|296727474995|0,HP,4GB,Unknown,128GB
v1|155541877909|0,HP,4GB,SSD,128GB
v1|167258325937|0,HP,4GB,SSD,128GB
v1|156641502959|0,HP,4GB,SSD,128GB
v1|325245668152|0,HP,8GB,SSD,128GB
v1|404840004170|0,HP,Unknown,SSD,12GB
v1|387735477087|0,HP,8GB,SSD,12GB
v1|235325971927|0,HP,Unknown,SSD,12GB
v1|396390147780|0,HP,16GB,SSD,13TB
v1|396382241420|0,HP,16GB,SSD,14TB
v1|396126437230|0,HP,8GB,Unknown,14TB
v1|405482136213|0,HP,Unknown,Unknown,14TB
v1|175413637368|0,HP,2GB,SSD,14TB
v1|135158644680|434626416881,HP,Unknown,Unknown,15TB
v1|335572401086|0,HP,1GB,Unknown,160GB
v1|262349536155|0,HP,3GB,HDD,160GB
v1|264814053327|0,HP,2GB,Unknown,160GB
v1|325754174672|0,HP,4GB,Unknown,160GB
v1|196465475764|0,HP,4GB,SSD,16GB
v1|204832179456|0,HP,4GB,SSD,16GB
v1|305680757026|0,HP,4GB,SSD,16GB
v1|196442824929|0,HP,4GB,SSD,16GB
v1|306079426562|0,HP,4GB,SSD,16GB
v1|235512441757|535692697069,HP,2GB,SSD,16GB
v1|295771459571|0,HP,4GB,SSD,16GB
v1|353176146760|0,HP,4GB,Unknown,16GB
v1|395238815163|0,HP,4GB,Unknown,16GB
v1|166908077106|0,HP,4GB,Unknown,16GB
v1|267209576882|0,HP,Unknown,SSD,16GB
v1|353371813879|0,HP,4GB,SSD,16GB
v1|156805702006|0,HP,Unknown,SSD,16GB
v1|387765735137|0,HP,4GB,SSD,16GB
v1|354880519409|0,HP,4GB,Unknown,16GB
v1|305533874357|0,HP,4GB,Unknown,16GB
v1|126975655061|0,HP,4GB,Unknown,16GB
v1|296356819790|0,HP,4GB,SSD,16GB
v1|304176668920|0,HP,4GB,SSD,16GB
v1|296038441521|0,HP,4GB,SSD,16GB
v1|146094588400|0,HP,4GB,Unknown,16GB
v1|135618508648|0,HP,2GB,Unknown,16GB
v1|405588312153|0,HP,4GB,Unknown,16GB
v1|294139661619|0,HP,2GB,SSD,16GB
v1|196990110941|0,HP,4GB,SSD,16GB
v1|296245198148|0,HP,4GB,Unknown,16GB
v1|305840717203|0,HP,4GB,Unknown,16GB
v1|226641651998|0,HP,Unknown,SSD,16GB
v1|335497601301|0,HP,4GB,Unknown,16GB
v1|204996155540|0,HP,8GB,SSD,16GB
v1|286104658937|0,HP,Unknown,HDD,16GB
v1|166908077823|0,HP,4GB,Unknown,16GB
v1|254982364773|0,HP,4GB,SSD,16GB
v1|185866560858|0,HP,4GB,Unknown,16GB
v1|296567022675|0,HP,4GB,SSD,16GB
v1|126574745734|0,HP,Unknown,SSD,16GB
v1|373377276502|0,HP,4GB,SSD,16GB
v1|205371712778|0,HP,Unknown,HDD,16GB
v1|205202146796|0,HP,2GB,SSD,16GB
v1|315085121491|0,HP,4GB,SSD,16GB
v1|365494569623|0,HP,Unknown,Unknown,17TB
v1|365501454950|0,HP,8GB,Unknown,17TB
v1|365504769771|0,HP,8GB,SSD,17TB
v1|365487656174|0,HP,8GB,SSD,17TB
v1|226673654574|0,HP,8GB,Unknown,17TB
v1|405513227283|0,HP,8GB,SSD,180GB
v1|167258325340|0,HP,4GB,SSD,180GB
v1|176176977279|0,HP,8GB,Unknown,184GB
v1|176005177500|0,HP,4GB,SSD,184GB
v1|176099251039|0,HP,4GB,Unknown,192GB
v1|186147484955|0,HP,8GB,Unknown,192GB
v1|176176979195|0,HP,8GB,Unknown,192GB
v1|205204663235|0,HP,8GB,Unknown,192GB
v1|286393092388|588498748805,HP,32GB,SSD,1TB
v1|146004955987|0,HP,16GB,SSD,1TB
v1|146131418212|0,HP,32GB,SSD,1TB
v1|256879744174|557422176901,HP,32GB,SSD,1TB
v1|116476070167|0,HP,16GB,Unknown,1TB
v1|167402251249|0,HP,16GB,Unknown,1TB
v1|186124112869|0,HP,16GB,SSD,1TB
v1|116483988481|0,HP,16GB,SSD,1TB
v1|305844871800|0,HP,32GB,SSD,1TB
v1|116453645269|0,HP,32GB,SSD,1TB
v1|146435325528|445234241322,HP,64GB,HDD,1TB
v1|146402237585|0,HP,32GB,SSD,1TB
v1|176379700658|0,HP,8GB,SSD,1TB
v1|185963132952|0,HP,32GB,SSD,1TB
v1|127016011276|0,HP,32GB,SSD,1TB
v1|145920820468|444963231709,HP,32GB,SSD,1TB
v1|146435421876|0,HP,32GB,HDD,1TB
v1|126776176698|0,HP,32GB,SSD,1TB
v1|167311674920|0,HP,16GB,Unknown,1TB
v1|226681129900|0,HP,16GB,SSD,1TB
v1|127008472687|0,HP,32GB,Unknown,1TB
v1|187089391948|0,HP,16GB,Unknown,1TB
v1|186864189551|0,HP,32GB,SSD,1TB
v1|116399520824|0,HP,32GB,SSD,1TB
v1|167408681856|0,HP,16GB,SSD,1TB
v1|166909555155|0,HP,16GB,SSD,1TB
v1|306203034377|0,HP,32GB,SSD,1TB
v1|176304393952|0,HP,8GB,SSD,1TB
v1|235955375093|0,HP,16GB,SSD,1TB
v1|176827099538|0,HP,20GB,SSD,1TB
v1|156472398133|0,HP,16GB,SSD,1TB
v1|146305004539|0,HP,16GB,SSD,1TB
v1|226640755407|0,HP,32GB,SSD,1TB
v1|226681640110|0,HP,32GB,HDD,1TB
v1|256881329592|0,HP,32GB,SSD,1TB
v1|376130529708|0,HP,16GB,SSD,1TB
v1|166852796493|0,HP,32GB,Unknown,1TB
v1|167427060619|0,HP,16GB,Unknown,1TB
v1|376104084287|0,HP,16GB,SSD,1TB
v1|145568078726|0,HP,16GB,SSD,1TB
v1|156139188149|0,HP,8GB,SSD,1TB
v1|186789253279|0,HP,32GB,SSD,1TB
v1|226681528829|0,HP,16GB,SSD,1TB
v1|365498829891|0,HP,16GB,SSD,1TB
v1|156761247609|0,HP,16GB,SSD,1TB
v1|388064269378|0,HP,64GB,SSD,1TB
v1|127000961807|0,HP,32GB,SSD,1TB
v1|156832738033|0,HP,16GB,SSD,1TB
v1|388006111414|0,HP,32GB,Unknown,1TB
v1|376129705917|0,HP,8GB,HDD,1TB
v1|116516354233|416795279581,HP,16GB,Unknown,1TB
v1|356729219509|0,HP,8GB,HDD,1TB
v1|135143571759|0,HP,16GB,SSD,1TB
v1|167423397061|0,HP,8GB,HDD,1TB
v1|395945743981|0,HP,8GB,HDD,1TB
v1|405723000459|0,HP,16GB,Unknown,1TB
v1|316543663549|0,HP,Unknown,Unknown,1TB
v1|297177005446|0,HP,32GB,SSD,1TB
v1|196786622627|0,HP,16GB,SSD,1TB
v1|116535639103|0,HP,16GB,SSD,1TB
v1|146305004590|0,HP,16GB,SSD,1TB
v1|226646724686|0,HP,64GB,SSD,1TB
v1|375298624665|0,HP,32GB,SSD,1TB
v1|186250875361|0,HP,8GB,SSD,1TB
v1|388197307037|0,HP,16GB,SSD,1TB
v1|176176937900|0,HP,16GB,SSD,1TB
v1|175668263172|0,HP,16GB,SSD,1TB
v1|226487521384|0,HP,16GB,SSD,1TB
v1|395970759321|0,HP,6GB,HDD,1TB
v1|276689724330|0,HP,16GB,SSD,1TB
v1|205329256785|0,HP,16GB,SSD,1TB
v1|256881157900|0,HP,32GB,SSD,1TB
v1|356696226931|0,HP,16GB,SSD,1TB
v1|395822307483|0,HP,32GB,SSD,1TB
v1|316456315499|0,HP,Unknown,Unknown,1TB
v1|156806650748|0,HP,32GB,SSD,1TB
v1|226141364899|0,HP,8GB,SSD,1TB
v1|196383269165|0,HP,32GB,SSD,1TB
v1|116174782876|0,HP,8GB,Unknown,1TB
v1|146424646044|0,HP,4GB,HDD,1TB
v1|196986051904|0,HP,8GB,Unknown,1TB
v1|395317089141|0,HP,32GB,Unknown,1TB
v1|297178815192|0,HP,32GB,SSD,1TB
v1|294860908750|0,HP,16GB,SSD,1TB
v1|205268026003|0,HP,Unknown,Unknown,1TB
v1|297178815483|0,HP,32GB,SSD,1TB
v1|235872329831|0,HP,12GB,HDD,1TB
v1|197133123015|0,HP,16GB,SSD,1TB
v1|306220034211|0,HP,16GB,SSD,1TB
v1|306220033518|0,HP,32GB,SSD,1TB
v1|306220034565|0,HP,64GB,SSD,1TB
v1|233970076358|0,HP,8GB,Unknown,1TB
v1|254815508849|0,HP,8GB,HDD,1TB
